term
psammite
pseudoboleite
pseudobrookite
pseudocotunnite
pseudogalena
pseudograndreefite
pseudolaueite
pseudomalachite
pseudomorphosis
pseudorutile
pseudosinhalite
pseudotachylite
pucherite
purpurite
pushcharovskite
putoranite
putzite
pycnite
pyrargyrite
pyreneite
pyribole
pyrite
pyritohedron
pyroaurite
pyrobelonite
pyrochlore
pyrochroite
pyrolusite
pyromorphite
pyrope
pyrophane
pyrophanite
pyrophyllite
pyrosmalite
pyroxene
pyroxenoid
pyroxferroite
pyroxmangite
pyrrhotine
pyrrhotite
pääkkönenite
nabalamprophyllite
nabaphite
nabesite
nabiasite
nablock
nabokoite
nacaphite
nacrite
nadorite
nafertisite
nagashimalite
nagelschmidtite
nagyagite
nahcolite
nahpoite
nakauriite
naldrettite
nalipoite
namansilite
nambulite
namibite
namuwite
nanlingite
nanpingite
nantokite
narsarsukite
nasinite
nasledovite
nasonite
nastrophite
natalyite
natanite
natisite
natrite
natroalunite
natrobistantite
natrochalcite
natrodufrenite
natrofairchildite
natroglaucocerinite
natrojarosite
natrolemoynite
natrolite
natromontebrasite
natron
natronambulite
natroniobite
natrophilite
natrophosphate
natrosilite
natrotantite
natroxalate
naujakasite
naumannite
navajoite
nealite
nebulite
necronite
needlestone
nefedovite
neighborite
nekoite
nekrasovite
nelenite
nelsonite
neltnerite
nemalite
nenadkevichite
neolite
neotocite
nepheline
nephrite
nepouite
nepskoeite
nesquehonite
nevadaite
nevadite
nevskite
newberyite
neyite
niahite
nichromite
nickelalumite
nickelaustinite
nickelbischofite
nickelhexahydrite
nickeline
nickellotharmeyerite
nickelphosphide
nickelschneebergite
nickenichite
niedermayrite
nifontovite
niggliite
nigrine
niigataite
nikischerite
nimite
ningyoite
niningerite
niobocarbide
niobokupletskite
niobophyllite
niocalite
nisbite
nissonite
nitratine
nitrobarite
nitrocalcite
nitromagnesite
nizamoffite
nobleite
nolanite
nontronite
noonkanbahite
norbergite
nordmarkite
nordstrandite
norrishite
norsethite
northupite
nosean
noselite
novaculite
novakite
novgorodovaite
nowackiite
nsutite
nuffieldite
nukundamite
nullaginite
nyerereite
NiSb
vaesite
vajdakite
valentinite
valleriite
vanadinite
vanadiocarpholite
vanadiumdravite
vanadomalayaite
vanalite
vandenbrandeite
vandendriesscheite
vanmeersscheite
vanoxite
vantasselite
vanthoffite
vanuralite
varennesite
varulite
vashegyite
vasilite
vasilyevite
vaughnite
vauquelinite
vauxite
veatchite
veenite
velikite
verbeekite
verd antique
verd antique
vergasovaite
vermarine
vermiculite
vernadite
verplanckite
versiliaite
vertumnite
vesuvian jade
vesuvianite
vesuvianite jade
veszelyite
viaeneite
vigezzite
vihorlatite
viitaniemiite
vikingite
villamaninite
villiaumite
villyaellenite
vimsite
vincentite
vinciennite
vinogradovite
violane
violarite
virgilite
virginite
viridite
vishnevite
vismirnovite
vistepite
vitimite
vivianite
vladimirite
vlasovite
vlodavetsite
vochtenite
vogesite
voggite
voglite
volborthite
volkonskoite
volkovskite
voltaite
voltzite
volynskite
vonbezingite
vonsenite
vozhminite
vrbaite
vuagnatite
vulcanite
vulpinite
vuonnemite
vuorelainenite
vyacheslavite
vyalsovite
vymazalováite
vysotskite
vyuntspakhkite
cabalzarite
cabrerite
cabriite
cacholong
cacholong
cadmoindite
cadmoselite
cadwaladerite
cafarsite
cafetite
cahnite
calaite
calamine
calaverite
calciborite
calcio-olivine
calcioandyrobertsite
calcioaravaipaite
calciobetafite
calcioburbankite
calciocopiapite
calcioferrite
calciohilairite
calciotantite
calciouranoite
calciovolborthite
calcjarlite
calcurmolite
calderite
calderonite
caledonite
caliche
californite
callaghanite
calumetite
calzirtite
camerolaite
cameronite
camgasite
caminite
campigliaite
campylite
canaphite
canasite
canavesite
cancrinite
cancrisilite
candite
canfieldite
cannizzarite
cannonite
caoxite
capgaronnite
caracolite
carbapatite
carboborite
carbocernaite
carbokentbrooksite
caresite
carletonite
carlfriesite
carlhintzeite
carlinite
carlosruizite
carlosturanite
carlsbergite
carmichaelite
carminite
carnalite
carnallite
carnelian
carnotite
carobbiite
carpathite
carpholite
carraraite
carrboydite
carrollite
caryinite
caryopilite
cascandite
cassedanneite
cassidyite
cassiterite
castorite
caswellsilverite
cat's eye
catalanoite
catamarcaite
catapleiite
cattierite
cattiite
cauk
cavansite
cavoite
cebollite
cechite
cejkaite
celadonite
celsian
cerargyrite
cerchiaraite
ceriopyrochlore
cerite
cerussite
cervandonite
cervantite
cervelleite
cesanite
cesarolite
cesbronite
cesplumtantite
cesstibtantite
cetineite
ceylanite
ceylonite
chabazite
chabournéite
chadwickite
chaidamuite
chalcanthite
chalcedonyx
chalchihuitl
chalcoalumite
chalcocite
chalcocyanite
chalcomenite
chalconatronite
chalcophanite
chalcophyllite
chalcopyrite
chalcosiderite
chalcostibite
chalcothallite
challacolloite
chalybite
chambersite
chamosite
changbaiite
changchengite
changoite
chantalite
chaoite
chapmanite
charlesite
charnockite
chassignite
chatkalite
chatoyant
chayesite
chekhovichite
chelkarite
chelyabinskite
chenevixite
chengdeite
chenite
cheralite
cheremnykhite
cherepanovite
chernikovite
chernobylite
chernykhite
chervetite
chessexite
chesterite
chesterlite
chestermanite
chevkinite
chiastolite
chiastolite slate
chiavennite
childrenite
chiluite
china clay
chiolite
chkalovite
chladniite
chloraluminite
chlorapatite
chlorargyrite
chlorartinite
chlorastrolite
chlorbartonite
chlorite
chloritoid
chlormagaluminite
chlormanganokalite
chlorocalcite
chloromenite
chloropal
chlorophane
chlorophoenicite
chloropyromorphite
chlorothionite
chloroxiphite
choloalite
chondrodite
chrisstanleyite
christelite
christite
chromatite
chrombismite
chromceladonite
chromdravite
chromferide
chromite
chromphyllite
chrysoberyl
chrysocolla
chrysolite
chrysoprase
chrysotile
chudobaite
chursinite
chvaleticeite
chvilevaite
cianciulliite
cimolite
cipolin
ciprianiite
clairite
claraite
claringbullite
clarkeite
clausthalite
clearcreekite
cleavage
cleavelandite
clerite
cleveite
cliffordite
clinoamphibole
clinoatacamite
clinobehoite
clinobisvanite
clinocervantite
clinochalcomenite
clinochlore
clinochrysotile
clinoclase
clinoenstatite
clinoferrosilite
clinohedrite
clinoholmquistite
clinohumite
clinojimthompsonite
clinokurchatovite
clinomimetite
clinophosinaite
clinoptilolite
clinopyroxene
clinosafflorite
clinotobermorite
clinoungemachite
clinozoisite
clintonite
coalingite
cobaltarthurite
cobaltaustinite
cobaltite
cobaltkieserite
cobaltkoritnigite
cobaltlotharmeyerite
cobaltomenite
cobalttsumcorite
cochromite
coconinoite
coesite
coffinite
cohenite
colemanite
collinsite
colophonite
coloradoite
colquiriite
columbite
colusite
comancheite
combeite
comblainite
compreignacite
condurrite
congolite
conichalcite
conite
connellite
cookeite
coombsite
cooperite
copaline
coparsite
copiapite
copper barilla
copper sulfide
coquandite
coquimbite
corderoite
cordierite
corkite
cornetite
cornstone
cornubianite
cornubite
cornwallite
coronadite
corrensite
corundum
corvusite
cosalite
cossyrite
costibite
cotunnite
coulsonite
coutinhoite
couzeranite
covelline
covellite
cowlesite
coyoteite
crandallite
crawfordite
creaseyite
crednerite
creedite
crerarite
crichtonite
criddleite
cristobalite
crocidolite
crocoite
cronstedtite
cronusite
crookesite
cross-stone
cryolite
cryolithionite
cryptohalite
cryptomelane
crystalloclast
cualstibite
cubanite
cuboargyrite
cumengite
cummingtonite
cupalite
cuprite
cuprobismutite
cuprocopiapite
cuproiridsite
cupromakovickyite
cupropavonite
cuprorhodsite
cuprorivaite
cuproscheelite
cuprosklodowskite
cuprospinel
cuprostibite
cuprotungstite
curetonite
curienite
curite
cuspidine
cuzticite
cyanochroite
cyanosite
cyanotrichite
cylindrite
cymophane
cyrilovite
Bovey coal
Bristol diamond
kaatialaite
kabook
kadyrelite
kaersutite
kahlerite
kainite
kalborsite
kalicine
kalicinite
kalifersite
kalininite
kalinite
kalipyrochlore
kalistrontite
kamacite
kamaishilite
kamarizaite
kambaldaite
kamchatkite
kamiokite
kamitugaite
kampfite
kandite
kanemite
kankite
kanoite
kanonaite
kanonerovite
kaolinite
kapustinite
karasugite
karelianite
karibibite
karlite
karpatite
karpholite
karpinskite
kashinite
kasolite
kassite
kastningite
katoite
katophorite
katoptrite
kawazulite
kazakhstanite
kazakovite
kazanskyite
keckite
kegelite
keilhauite
keilite
keithconnite
keldyshite
kellyite
kelyanite
kelyphite
kemmlitzite
kempite
kenhsuite
kentbrooksite
kenyaite
kermesite
kerolite
kersantite
kesterite
kettnerite
keweenawite
keyite
keystoneite
khademite
khaidarkanite
khamrabaevite
khanneshite
kharaelakhite
khatyrkite
khibinskite
khinite
khmaralite
khomyakovite
kiddcreekite
kidwellite
kiefekil
kieftite
kieserite
kilchoanite
killalaite
kimrobinsonite
kimzeyite
kingite
kingsmountite
kinichilite
kinoite
kinoshitalite
kintoreite
kipushite
kirkiite
kirschsteinite
kitaibelite
kitkaite
kittatinnyite
kladnoite
klebelsbergite
kleemanite
kleinite
klyuchevskite
knebelite
knorringite
koashvite
kobellite
kochite
kochkarite
koechlinite
koenenite
kogarkoite
koktaite
kolarite
kolbeckite
kolfanite
kolicite
kolovratite
kolwezite
kolymite
komarovite
kombatite
komkovite
konderite
kongsbergite
koninckite
konyaite
koragoite
koritnigite
kornelite
kornerupine
kornite
korobitsynite
korshunovskite
korzhinskite
kosmochlor
kosnarite
kostovite
kostylevite
kotoite
kotschubeite
kotulskite
koutekite
kovdorskite
kraisslite
krasnovite
kratochvilite
krausite
krauskopfite
krautite
kremersite
krennerite
krettnichite
kribergite
krinovite
kristiansenite
krupkaite
krutaite
krutovite
kryzhanovskite
kröhnkite
ktenasite
kudriavite
kukharenkoite
kukisvumite
kuksite
kulanite
kulkeite
kullerudite
kunzite
kupcikite
kupletskite
kuramite
kuranakhite
kurchatovite
kurgantaite
kurnakovite
kurumsakite
kusachiite
kutnohorite
kuzelite
kuzmenkoite
kuzminite
kuznetsovite
kvanefjeldite
kyzylkumite
köttigite
Chessy copper
Chile saltpetre
Cologne earth
CuSe
sabatierite
sabelliite
sabieite
sabinaite
sabugalite
saccharite
sacrofanite
sadanagaite
saddle back reef
saddle reef
saddle reef
saddle vein
saddlebackite
sagenite
sailaufite
sainfeldite
sakhaite
sakharovaite
sakuraiite
sal ammoniac
salesite
saliotite
salite
salzburgite
samarskite
samfowlerite
sampleite
samsonite
samuelsonite
sanbornite
sanderite
saneroite
sanidine
sanjuanite
sanmartinite
santabarbaraite
santaclaraite
santafeite
santanaite
saponite
sappare
sapphirine
sarabauite
sarcolite
sarcopside
sard
sardachate
sardel
sardius
sardoin
sarkinite
sarmientite
sartorite
sasaite
sasbachite
sassoline
sassolite
satimolite
satpaevite
satterlyite
sauconite
saussurite
saxonite
sayrite
sborgite
scacchite
scainiite
scalenohedron
scandiobabingtonite
scarbroite
scawtite
schachnerite
schafarzikite
schairerite
schalenblende
schallerite
schapbachite
schaurteite
scheelite
schertelite
schiavinatoite
schieffelinite
schiller
schiller-spar
schillerite
schillerization
schirmerite
schlanite
schlegelite
schlemaite
schlossmacherite
schmiederite
schmitterite
schneebergite
schoderite
schoenfliesite
schoenite
schoepite
scholzite
schoonerite
schorl
schorlomite
schreibersite
schreyerite
schröckingerite
schubnelite
schuetteite
schulenbergite
schultenite
schumacherite
schwartzembergite
schwertmannite
schönite
sclarite
scolecite
scorodite
scorzalite
scotlandite
scrutinyite
seamanite
searlesite
sederholmite
sedovite
seeligerite
segelerite
segnitite
segregation
seidozerite
seifertite
sekaninaite
selenite
selenostephanite
seligmannite
sellaite
selwynite
semifusinite
semiopal
semseyite
senaite
senarmontite
senegalite
sengierite
sepiolite
serandite
serendibite
sergeevite
sericite
serpentinization
serpierite
serrabrancaite
sewardite
shabynite
shadlunite
shafranovskite
shakhovite
shandite
shannonite
sharpite
shattuckite
shcherbakovite
shcherbinaite
sheldrickite
shergottite
sheridanite
sherwoodite
shibkovite
shigaite
shimazakiite
shirokshinite
shirozulite
shkatulkalite
shonkinite
shortite
shuangfengite
shubnikovite
shuiskite
siberite
sibirskite
sicherite
sicklerite
