Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,field,10,11,12,13,14,15,16,17
1987,eccrinology,Noun,The scientific study of secretion and the eccrine glands.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2574,ecocriticism,Noun,The interdisciplinary study of literature and ecology,,"1998, Patrick D Murphy, Terry Gifford, Katsunori Yamazato, Literature of nature: an international sourcebook A chapter on North Woods writers is an ideal project in which to engage the fundamental issues of ecocriticism. 2003, Roger Thompson, J Scott Bryson, Twentieth-century American nature writers: prose The emergence of ecocriticism as a distinct field of inquiry parallels the reemergence of literary critic as cultural activist [] 2007, Fiona Becket, Terry Gifford, Culture, creativity and environment: new environmentalist criticism In this light, the current volume is a work of ecocriticism, although not all the contributors would wish to define themselves first and foremost as ecocritics.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
5099,egology,Noun,"A science of the ego, in Husserlian philosophy.", philosophy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
5898,ekistics,Noun,"the scientific study of human settlements, and the planning and design of cities and other communities",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
7145,electrogravitics,Noun,a proposed science involving the use of an electric field to charge (or polarize) an object so as to counteract the effects of gravity.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
7494,electronics,Noun,The study and use of electrical devices that operate by controlling the flow of electrons or other electrically charged particles or by converting the flow of charged particles to or from other forms of energy, physics,Electronics is a popular subject.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and use,,study,and,use,,,,,,,,True,,,,,,,,
8413,elflore,Noun,"Knowledge, science, study, or history of elves",,"2013, Jeff Inlo, Delver Magic Book I: Sanctum's Breach:According to elflore, I imagine they would find such a cause most interesting. They might remain skeptical of our reasons, but certainly no more dubious than the dwarves.""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"science , study , or history",,science,",",study,",",or,history,,,,,True,,,,,,,,
9985,embryology,Noun,The scientific study of embryos.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
10613,emotionology,Noun,The multidisciplinary study of emotions,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
11942,encephalology,Noun,The science dealing with the brain and its structure and function.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
12913,endemiology,Noun,The scientific study of endemic conditions.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
17124,entomology,Noun,The scientific study of insects,,Entomology is an important field of study within biology.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
17234,entozoology,Noun,The scientific study of the entozoa.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
17402,entrepreneurship,Noun,The art or science of innovation and risk-taking for profit in business.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,art or science,,art,or,science,,,,,,,,True,,,,,,,,
17764,environmental science,Noun,"The integrated study of factors that influence the environment and environmental systems, especially the interaction of the physical, chemical, and biological components of the environment",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
18581,epicrisis,Noun,"A critical or analytical study, evaluation, or summing up, especially of a medical case history",,"1916, Albion Walter Hewlett, Monographic Medicine It would be well if every practitioner would go over his list of patients from time to time and attempt an epicrisis in each one. He will often be surprised at what he finds, and his clinical judgment should be greatly improved... 1967, Nicholas Bethell, David F. Burg, Cancer Ward, translation of original by Aleksandr Solzhenitsyn, page 469:But what if I don't have time to discharge you tomorrow. The epicrisis has to be written, you know. 2011, Hurriyet Daily news, January 12 Haberals epicrisis report, which was prepared on Oct. 16, 2009, was sent to the court nearly one year later.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"study , evaluation , or",,study,",",evaluation,",",or,,,,,,True,,,,,,,,
18906,epigraphics,Noun,The science or study of epigraphs.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science or study,,science,or,study,,,,,,,,True,,,,,,,,
18913,epigraphy,Noun,"the study or decipherment of inscriptions, especially of ancient ones",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or decipherment,,study,or,decipherment,,,,,,,,True,,,,,,,,
21126,ergology,Noun,Knowledge originating from the study of the object culture of non-European traditional societies., ethnology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
22213,escapology,Noun,"The study or art of escaping from a constriction, such as a rope, handcuffs, etc",,"2001 October 1, M. Lucas [et al.]; U. Karrer; A. Lucas; P. Klenerman, Viral Escape Mechanisms Escapology Taught by Viruses, in International Journal of Experimental Pathology[1], volume 82, number 5, archived from the original on 4 August 2015, abstract, pages 269286 at 269:Viruses have studied immunology over millions of years of coevolution with their hosts. During this ongoing education they have developed countless mechanisms to escape from the host's immune system. [] These escape strategies have been described as camouflage and sabotage. Using these simple concepts we describe the spectrum of viral escapology []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or art,,study,or,art,,,,,,,,True,,,,,,,,
23772,ethnoarchaeology,Noun,The ethnographic study of peoples for archaeological reasons.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
23778,ethnoastronomy,Noun,The anthropological study of skywatching in contemporary societies., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
23792,ethnobotany,Noun,The scientific study of the relationships between people and plants.," botany, sociology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
23793,ethnobotany,Noun,The scientific study of traditional medicinal plants used by various ethnic groups., pharmacology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
23842,ethnogeography,Noun,The scientific study of the geographic distribution of ethnic groups.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
23946,ethnopharmacology,Noun,"The scientific study correlating ethnic groups, their health, and how it relates to their physical habits and methodology in creating and using medicines.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
23947,ethnopharmacy,Noun,An interdisciplinary science that investigates the perception and use of pharmaceuticals (especially traditional medicines) in human society.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
23982,ethnopsychology,Noun,The scientific study of psychological concepts as they exist across different ethnic groups.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
23998,ethnoscience,Noun,The scientific study of ethnic cultures.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
24038,ethography,Noun,The study and recording of moral behaviour and human manners,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and recording,,study,and,recording,,,,,,,,True,,,,,,,,
24048,ethology,Noun,The scientific study of human and animal behaviour., zoology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
24288,etiopathology,Noun,"The determination or study of the cause of a pathology 2015 July 6, Association of DNA Methylation with Acute Mania and Inflammatory Markers, in PLOS ONE[1], DOI:10.1371/journal.pone.0132001:However, more work is needed to determine whether methylation in this locus is involved in the etiopathology of mania.", medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,determination or study,,determination,or,study,,,,,,,,True,,,,,,,,
26940,exact science,Noun,"A mathematical science, i.e"," sciences, narrowly",a field of science such as mathematics or mathematical physics which is capable of perfectly exact results based on rigorously formal methods.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"science , i.e",,science,",",i.e,,,,,,,,True,,,,,,,,
28259,exegetist,Noun,One versed in the science of exegesis or interpretation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
29400,exopolitics,Noun,The art or science of government as concerned with creating or influencing policy toward extraterrestrial phenomena and extraterrestrial beings,,"1996 May 31, Coyote from lair.net, McGill University offers: Exopolitics Program!!!, alt.startrek.tos.trekmuse, Usenet McGill University -- Kirk's Alma Mater and home of the ""Shatner"" building, now offers, through its Political Science program, a graduate Exopolitics program. 1999 April, Paris Arnopoulos, Exopolitics: Polis - Ethnos - Cosmos, Classical Theories and Praxis of Foreign Affairs, Nova Science 2003 January, Michael E. Salla, Ph.D., The Need for Exopolitics: Implications for Policy Makers and Global Peace, as quoted by John H. Brand, America Speaks Out: Collected Essays from Dissident Writers (2004 March), page 275, Dandelion Books Exopolitics provides an opportunity for understanding how humanity can better share and manage the resources of this planet with other species, both terrestrial and extraterrestrial 2005 April, Alfred Lambremont Webre, Exopolitics: Politics, Government and Law in the Universe, page 5, Universbooks In the Exopolitics model, life-bearing planets such as Earth are members of a collective Universe whole that operates under universal law.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,art or science,,art,or,science,,,,,,,,True,,,,,,,,
29496,exoscience,Noun,Science concerning exoplanets and anything on them., science fiction,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Science,,science,,,,,,,,,,True,,,,,,,,
1042,paedopsychology,Noun,"The systematic study or theoretical consideration of the nature, functioning, and development of the minds (or, more rarely, the souls) of children and/or infants; child psychology",,"1935, United States Office of Education, Bulletin, page 67: Paedopsychology and pathological psychology 1981, Raquel Bialik, Broadening Health Possibilities among a Marginal Urban Community in Mexico City: El Taller de Salud, page 3: Each one of our working areas, instead of being called, let us say, Paidopsychology Laboratory or the Gynecology exploration room, are named: The childrens corner or The Lupes. 1984, Marie Kyralov and Jana Pvratsk (editors), Symposium Comenianum 1982, page 84: Frantiek Cda (18651918) found the historical sources of prewar paedopsychology primarily in Comenius and Rousseau. 1986, Freddy Deven and Robert L. Cliquet (editors), One-Parent Families in Europe: Trends, experiences, implications, page 133: There werestudies in the field of social pathology, pedagogics, pediatrics and paedopsychology. 2013, Jairzinho Lopes Pereira, Augustine of Hippo and Martin Luther on Original Sin and Justification of the Sinner, part I, chapter 3, 3.4, page 196: Original Sin is at the core of what can be called the Augustinian behavioural paedopsychology. His conclusions on the issue may provide some links even for contemporary debates among paedopsychologists.167 [] Daniel Dombrowski criticizes both Augustines view on children and Colin Starnes approval of the same view bringing to the discussion the genetic epistemology of the giant of paedopsychology, the Swiss psychologist and Philosopher Jean Piaget. For more examples of usage of this term, see Citations:paedopsychology.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or consideration,,study,or,consideration,,,,,,,,True,,,,,,,,
1919,palaeobiology,Noun,"The scientific study of prehistoric life, especially of those aspects pertaining to living systems.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
1949,palaeoclimatology,Noun,The scientific study of prehistoric climate of the Earth.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
1997,palaeoentomology,Noun,The scientific study of prehistoric insects.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2074,palaeoichthyology,Noun,The scientific study of prehistoric fish.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2276,palaetiology,Noun,"The science that explains, by the law of causation, the past condition and changes of the Earth.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
2492,paleanthropology,Noun,"The scientific study of fossil humans, and the evolution of modern man.", American spelling,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2536,paleoanthropology,Noun,The scientific study of ancient human remains., anthropology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2564,paleobiogeography,Noun,The scientific study of the prehistoric distribution of plants and animals.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2681,paleoepidemiology,Noun,The epidemiological study of disease in ancient times,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2727,paleogeomorphology,Noun,"Paleogeomorphology, the study of historical physical geography (historical landforms).",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2857,paleomicrobiology,Noun,The microbiological study of prehistoric material,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2882,paleontology,Noun,"Study of the forms of life existing in prehistoric or geologic times, especially as represented by fossils.", American spelling,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Study,,study,,,,,,,,,,True,,,,,,,,
2923,paleophysiology,Noun,The scientific study of the evolutionary basis of animal physiology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2999,paleostudy,Noun,A paleological study,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
3882,palynology,Noun,"The scientific study of spores, pollen and particulate organic matter in various matrices including the air (pollen counts), crime scenes, and sedimentary rocks.", sciences,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
4372,pancreatology,Noun,The scientific study of the pancreas,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
7547,paramagnetics,Noun,The science and technology of paramagnetism and of paramagnetic materials,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
8214,parascience,Noun,Science that is non-mainstream or carried out in a subsidiary capacity.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Science,,science,,,,,,,,,,True,,,,,,,,
8335,parasitology,Noun,A study of parasites.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
15198,pedagogics,Noun,The science or art of teaching; pedagogy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science or art,,science,or,art,,,,,,,,True,,,,,,,,
17638,penology,Noun,Study of the processes devised and adopted for the punishment and prevention of crime.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Study,,study,,,,,,,,,,True,,,,,,,,
22764,perspectography,Noun,The science or art of drawing in perspective.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science or art,,science,or,art,,,,,,,,True,,,,,,,,
24515,phallology,Noun,The scientific study of the penis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
24644,phantasmology,Noun,The scientific study of spiritualistic manifestations and of apparitions.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
24761,pharmaceutics,Noun,The art and science of dispensing medical drugs.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,art and science,,art,and,science,,,,,,,,True,,,,,,,,
25012,pharyngology,Noun,The science that studies the pharynx and treatment of its diseases., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
25994,philematology,Noun,The scientific study of kissing,,"[from early 20th c.] 1901, Christopher Nyrop; William Frederick Harvey, transl., Love Kisses, in The Kiss and Its History, London: Sands Co., 12 Burleigh Street, Strand, OCLC 563483200, page 49:The Italians use the expression baciare co' denti (kiss with the teeth) to signify ""to love."" We can only treat these kisses as a sort of transitional link, of shorter or longer duration, according to circumstances. They are, as it were, ""a sea fraught with perils,"" which in Mlle. [Madeleine] de Scudry's celebrated letter (la carte de tendre), carries one to strange countries (les terres inconnues); but, as these countries lie outside the regions of pure philematology, I shall not pursue my investigations further. 2010, Michael J. Rosen; Ben Kassoy; M. Sweeney Lawless, Waking Up on the Right Side of the Bed, in Any Bodys Guess!: Quirky Quizzes about What Makes You Tick, Kansas City, Mo.: Andrews McMeel Publishing, ISBN, page 170:Although philematology (the art and science of lip-locking) remains largely unstudied, researchers have proven that kissing not only decreases levels of cortisol, a chemical that creates stress, but also increases oxytocin, a chemical that heightens feelings of affection and potentially fights depression and disease. 2011, Nicole Conn, Elena Undone, Tallahassee, Fla.: Bella Books, ISBN:""Now the flip side of this whole kissing as exercise thing is that, like, hundreds of bacteria are exchanged in a kissso you know"" she extended her arms in a balancing gesture, ""it's all risk-benefit and yeah, all in the name of philematologythat's the actual scientific term used for the study of kissing. Oh and get this, a woman has usually kissed about seventy-nine men before she finally settles and gets married."" 2013, Marcel Danesi, The History of the Kiss!: The Birth of Popular Culture (Semiotics and Popular Culture), New York, N.Y.; Basingstoke, Hampshire: Palgrave Macmillan, ISBN:There's a lot riding on a kiss, as work in philematology suggests, since the act appears to set off a complex set of chemical reactions that enhance romantic feelings and make physical acts like sexual intercourse much more meaningful.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
26125,philology,Noun,The humanistic study of historical linguistics, linguistics,"Kim, Alan, ""Paul Natorp"", The Stanford Encyclopedia of Philosophy (Summer 2016 Edition), Edward N. Zalta (ed.), URL=[2]. ...his early philosophical studies converged with his original love of philology as he pursued the prehistory of Kantian critique in Descartes, Galileo, and Copernicus, back to Plato.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
26126,philology,Noun,"Love and study of learning and literature, broadly speaking.[1] Fuller, Thomas, 1608-1661", philosophy,"[2] Indeed philology properly is terse and polite learning...; being that florid skill containing only the roses of learning, without the prickles thereof, in which narrow sense thorny philosophy is discharged, as no part of philology. But we take it in the larger notion, as inclusive of all human liberal studies...",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
28626,photoferroelectrics,Noun,"The study, design and manufacture of photoferroelectric devices 2015, Shi Liu, Fan Zheng, Ilya Grinberg, Andrew M", physics,"Rappe, Photoferroelectric and Photopiezoelectric Properties of Organometal Halide Perovskites, in arXiv[1]:These results highlight the potential of the OMHP architecture for designing new functional photoferroelectrics and photopiezoelectrics..",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"study , design and manufacture",,study,",",design,and,manufacture,,,,,,True,,,,,,,,
28946,photology,Noun,"That science concerned with the production of light and energy, especially regarding therapeutic applications.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
29118,photonics,Noun,"the science and technology of generating and controlling photons, particularly in the visible and near infrared light spectrum", sciences,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
29215,photopiezoelectrics,Noun,"The study, design and manufacture of photopiezoelectric devices 2015, Shi Liu, Fan Zheng, Ilya Grinberg, Andrew M", physics,"Rappe, Photoferroelectric and Photopiezoelectric Properties of Organometal Halide Perovskites, in arXiv[1]:These results highlight the potential of the OMHP architecture for designing new functional photoferroelectrics and photopiezoelectrics..",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"study , design and manufacture",,study,",",design,and,manufacture,,,,,,True,,,,,,,,
29230,photoplethysmography,Noun,The recording or study of photoplethysmographs.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,recording or study,,recording,or,study,,,,,,,,True,,,,,,,,
29866,phraseology,Noun,Study of set or fixed expressions.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Study,,study,,,,,,,,,,True,,,,,,,,
